Trial,Target,0,1,2,3,4,5,6
824,6,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_03.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/4770-25951-0016.flac
825,6,NONE,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/street_music_04.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/224-129790-0030.flac
826,6,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/jack_hammer_01.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/jack_hammer_02.wav,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/224-129790-0030.flac
827,6,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/jack_hammer_02.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/jack_hammer_03.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/224-129790-0030.flac
828,6,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/children_playing_02.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/sirens_01.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/1224-121064-0008.flac
829,6,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/children_playing_03.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/jack_hammer_01.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/1224-121064-0008.flac
830,6,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/sirens_02.wav,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_01.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/4770-25951-0016.flac
831,6,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/children_playing_01.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/street_music_02.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/4770-25951-0016.flac
832,6,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_04.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_01.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/1224-121064-0008.flac
833,6,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/sirens_04.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/jack_hammer_02.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/4770-25951-0016.flac
834,6,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/children_playing_04.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/jack_hammer_01.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/6160-44912-0007.flac
835,6,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/children_playing_03.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/children_playing_04.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/1224-121064-0008.flac
836,6,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/street_music_02.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/street_music_01.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/6160-44912-0007.flac
