Trial,Target,0,1,2,3,4,5,6
114,1,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male_5448-19209-0015.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_04.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_15.wav
115,2,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_15.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male_5448-19209-0015.flac,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_11.wav
116,6,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_07.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_09.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_4770-25951-0016.flac
117,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_224-129790-0030.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_07.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_01.wav
118,2,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_10.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_224-129790-0030.flac,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_03.wav
119,6,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_16.wav,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_01.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_3094-136458-0049.flac
120,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_4770-25951-0016.flac,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_12.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_18.wav
121,5,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_05.wav,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male_816-53638-0002.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_03.wav
122,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_4770-25951-0016.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_19.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_14.wav,NONE,NONE,NONE,NONE
123,2,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_02.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_03.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male_2823-160953-0025.flac,NONE,NONE,NONE,NONE
124,1,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_11.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male_81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_18.wav,NONE,NONE,NONE,NONE
125,5,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_20.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male_3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_08.wav
126,4,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_4770-25951-0016.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_08.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_07.wav
127,6,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_06.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_14.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female_4770-25951-0016.flac
128,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male_816-53638-0002.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_02.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/urban_samples/dog_bark_20.wav,NONE,NONE
